Time,Dates,Sources,Headlines
1.56 pm , 24 Dec 2009 ,   Source: CNBC-TV18,Short Infosys Technologies: Ajit Surana
10.18 am , 24 Dec 2009 ,   Source: CNBC-TV18,"Buy Infosys Technologies, says Ashwani Gujral"
4.27 pm , 23 Dec 2009 ,   Source: Moneycontrol.com,"Bhambwani positive on Infosys, TCS"
5.16 pm , 22 Dec 2009 ,   Source: CNBC-TV18,"Mohindar positive on metals, IT, banking"
1.26 pm , 22 Dec 2009 ,   Source: CNBC-TV18,Infosys has target of Rs 2600: Daryl Guppy
2.24 pm , 21 Dec 2009 ,   Source: Moneycontrol.com,VC fund to be active by March 2010: Narayana Murthy
11.46 am , 19 Dec 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 3020: Angel Broking"
4.59 pm , 18 Dec 2009 ,   Source: CNBC-TV18,Heavyweights look weak barring IT stocks: Thacker
7.41 pm , 17 Dec 2009 ,   Source: CNBC-TV18,Strengthening rupee may hurt IT stocks in Q4: Choksey
2.58 pm , 17 Dec 2009 ,   Source: CNBC-TV18,Buy Infosys Tech; target of Rs 3020: Angel
2.00 pm , 16 Dec 2009 ,   Source: Reuters,Infosys sees better revenue growth in FY11
7.04 am , 12 Dec 2009 ,   Source: Reuters,Infosys sets up US unit to bid for govt deals
2.08 pm , 09 Dec 2009 ,   Source: Moneycontrol.com,Infosys a market performer; target of Rs 2517: Karvy
3.00 pm , 07 Dec 2009 ,   Source: CNBC-TV18,See pricing at current levels for some time: Infosys
1.00 pm , 04 Dec 2009 ,   Source: Reuters,Infosys to boost 4 business segments revenue
11.31 am , 04 Dec 2009 ,   Source: Reuters,Infosys among 3 IT vendors picked by Wal-Mart
12.13 pm , 03 Dec 2009 ,   Source: CNBC-TV18,"Recovery in sight, clients more confident: Infosys"
6.11 pm , 01 Dec 2009 ,   Source: Moneycontrol.com,Infosys has target of Rs 2500-2550: Rahul Mohindar
12.33 pm , 01 Dec 2009 ,   Source: CNBC-TV18,"TCS, Wipro, Infy in fray for Goldman Sachs' $700m IT deal"
12.07 pm , 26 Nov 2009 ,   Source: Reuters,Infosys backoffice services unit's executive quits
4.28 pm , 25 Nov 2009 ,   Source: Reuters,Infosys to focus on small buys
1.31 pm , 25 Nov 2009 ,   Source: Moneycontrol.com,"Infy to hire 20000 in FY11, says job scene improving"
10.52 am , 24 Nov 2009 ,   Source: Reuters,CEO of Infosys backoffice service unit quits
1.43 pm , 18 Nov 2009 ,   Source: CNBC-TV18,Rolta can add another 15-20%: Mohindar
6.15 pm , 17 Nov 2009 ,   Source: CNBC-TV18,Infosys Technologies may cross Rs 2500: Mohindar
11.46 am , 17 Nov 2009 ,   Source: CNBC-TV18,IT budgets likely to be flat to slightly lower: Infosys
9.45 am , 13 Nov 2009 ,   Source: CNBC-TV18,Buy Infosys with stoploss Rs 2270: Gujral
7.33 pm , 12 Nov 2009 ,   Source: CNBC-TV18,Infosys Technologies can touch Rs 2450: Vora
11.40 am , 12 Nov 2009 ,   Source: CNBC-TV18,Infosys arm buys insurance BPO McCamish Systems for $38m
12.45 pm , 10 Nov 2009 ,   Source: Moneycontrol.com,Global biggies look to India for fresh talent
8.59 am , 10 Nov 2009 ,   Source: Reuters,Infosys opens second IT services facility in Mexico
2.04 pm , 09 Nov 2009 ,   Source: Reuters,"Infosys eyes acquisitions in Europe, US"
6.14 pm , 05 Nov 2009 ,   Source: Reuters,Murthy's wife sells Infy shares to help set up VC firm
5.16 pm , 23 Oct 2009 ,   Source: Moneycontrol.com,Infosys has a target around Rs 2350: Gaba
2.32 pm , 23 Oct 2009 ,   Source: Moneycontrol.com,"Hold Infosys, HDFC: Aadil Ebrahim"
3.57 pm , 20 Oct 2009 ,   Source: CNBC-TV18,TCS a good bet: Rajat Rajgarhia
1.12 pm , 20 Oct 2009 ,   Source: Moneycontrol.com,Sushil Financial neutral on Infosys Technologies
8.53 am , 16 Oct 2009 ,   Source: Business Line,Tech M stays away from BSNL deal
4.40 pm , 15 Oct 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 2336: Indiabulls Securities"
5.16 pm , 12 Oct 2009 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 2400: Prabhudas Lilladher"
5.14 pm , 12 Oct 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2555: Reliance Money"
5.00 pm , 12 Oct 2009 ,   Source: Moneycontrol.com,"Infosys an outperformer, target of Rs 2517: Karvy"
2.49 pm , 12 Oct 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 2505: Sharekhan"
2.39 pm , 12 Oct 2009 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 2475: Angel"
12.33 pm , 12 Oct 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 2325: KRChoksey"
10.56 am , 12 Oct 2009 ,   Source: CNBC-TV18,Infosys Technologies looks weak: PN Vijay
10.12 am , 10 Oct 2009 ,   Source: CNBC-TV18,Infosys has resistance at Rs 2300-2368: Gujral
10.08 am , 10 Oct 2009 ,   Source: CNBC-TV18,Exit Infosys Technologies: Baliga
7.28 pm , 09 Oct 2009 ,   Source: Moneycontrol.com,Infosys Q2 net income down 0.9% at $ 317 mn 
5.52 pm , 09 Oct 2009 ,   Source: CNBC-TV18,Infy FY10 EPS seen at Rs 105-107: Bhavin Shah
4.27 pm , 09 Oct 2009 ,   Source: Moneycontrol.com,Infosys Technologies may slip to Rs 2000: Gaba
2.57 pm , 09 Oct 2009 ,   Source: Moneycontrol.com,Infosys adds 35 new clients in Q2
2.11 pm , 09 Oct 2009 ,   Source: CNBC-TV18,Hold Infosys Technologies: Nitin Padmanabhan
12.32 pm , 09 Oct 2009 ,   Source: CNBC-TV18,Exclusive interview: Infosys on its Q2 results
10.09 am , 09 Oct 2009 ,   Source: CNBC-TV18,Infosys has support at Rs 2000-2100: Nilesh Shah
9.29 am , 09 Oct 2009 ,   Source: CNBC-TV18,Infosys raises FY10 dollar EPS guidance by 5-6%
8.58 am , 09 Oct 2009 ,   Source: Moneycontrol.com,Infosys beats expectations; Q2 net up 0.85% to Rs 1540 cr
5.31 pm , 08 Oct 2009 ,   Source: CNBC-TV18,Infosys Q2 revenues seen up 2.4% to Rs 5604.3 cr
2.00 pm , 08 Oct 2009 ,   Source: Moneycontrol.com,Infy Q2 PAT seen down by 2.6% to Rs 1486 cr: P Lilladher
11.02 am , 08 Oct 2009 ,   Source: Moneycontrol.com,Infosys Q2 net profit seen down 1.1% at Rs 1509.4cr
8.38 am , 08 Oct 2009 ,   Source: Business Line,Top 3 IT cos may grow slower than industry
3.19 pm , 07 Oct 2009 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen down 7.5% to Rs 1412 cr: A Rathi
9.59 am , 07 Oct 2009 ,   Source: Moneycontrol.com,Infosys will remain under pressure: M Thacker
2.00 pm , 06 Oct 2009 ,   Source: CNBC-TV18,Not looking to sell R&D units clarifies Alcatel-Lucent 
12.45 pm , 05 Oct 2009 ,   Source: Moneycontrol.com,"Infosys Q2 PAT seen down by 3% to Rs 1,479 cr: Angel"
11.36 am , 05 Oct 2009 ,   Source: Moneycontrol.com,Infosys Q2 PAT seen up 9% at Rs 1663 cr: KRChoksey
2.33 pm , 25 Sep 2009 ,   Source: CNBC-TV18,Salary hikes won't impact IT cos' margins: Edelweiss
4.07 pm , 23 Sep 2009 ,   Source: Moneycontrol.com,Datawatch: 50 cash rich companies
10.21 am , 18 Sep 2009 ,   Source: CNBC-TV18,"WB bows to Nasscom call; allots land to Wipro, Infosys"
8.45 pm , 14 Sep 2009 ,   Source: CNBC-TV18,IT recovering on improving global financials: Infosys
12.38 pm , 14 Sep 2009 ,   Source: CNBC-TV18,Infosys considers Rs 500-600 crore expansion plan
12.48 pm , 09 Sep 2009 ,   Source: CNBC-TV18,"Hold Infosys, HDFC: Kwok Chern-Yeh"
8.33 am , 31 Aug 2009 ,   Source: Business Line,Infosys sees big market in sub-segments of verticals
4.56 pm , 27 Aug 2009 ,   Source: CNBC-TV18,"Above Rs 2240, Infosys can go upto Rs 2340-2380: Bose"
9.46 am , 27 Aug 2009 ,   Source: CNBC-TV18,Brokerages being irrationally exuberant on IT: Infosys
9.25 pm , 26 Aug 2009 ,   Source: CNBC-TV18,"BP awards deals to IBM, TCS, Accenture, Infosys, Wipro"
6.45 pm , 26 Aug 2009 ,   Source: press release,BP awards large deal to Infosys Technologies
5.36 pm , 26 Aug 2009 ,   Source: CNBC-TV18,"Hold Infosys, TCS: Betadpur"
4.11 pm , 26 Aug 2009 ,   Source: Moneycontrol.com,BP awards large deal to Infosys Technologies
11.15 am , 24 Aug 2009 ,   Source: CNBC-TV18,"Buy Infosys Technologies, says Sukhani"
8.38 am , 20 Aug 2009 ,   Source: Business Line,Internet is the next big marketing platform
10.37 am , 06 Aug 2009 ,   Source: CNBC-TV18,Infosys pursuing deals worth $1 bn
12.29 pm , 04 Aug 2009 ,   Source: CNBC-TV18,Infosys BPO inks 5-year deal with T-Mobile UK
11.04 am , 04 Aug 2009 ,   Source: CNBC-TV18,Short Infosys at current level: S Bhamre
8.47 am , 29 Jul 2009 ,   Source: Business Line,Slowdown will impact new graduates: Infosys CEO
12.24 pm , 23 Jul 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 2350: Hem"
4.47 pm , 15 Jul 2009 ,   Source: Moneycontrol.com,Motilal Oswal neutral on Infosys Technologies
4.48 pm , 14 Jul 2009 ,   Source: Moneycontrol.com,Sushil Finance neutral on Infosys Technologies
1.22 pm , 14 Jul 2009 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1700: IIFL"
12.48 pm , 14 Jul 2009 ,   Source: CNBC-TV18,Infosys has target of Rs 2100: B Shah
4.36 pm , 13 Jul 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 1824: KRChoksey"
4.35 pm , 13 Jul 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1880: Sharekhan"
4.26 pm , 13 Jul 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1985: Reliance Money"
4.20 pm , 13 Jul 2009 ,   Source: Moneycontrol.com,Accumulate Infosys Technologies: Parag Parikh
5.50 pm , 10 Jul 2009 ,   Source: Moneycontrol.com,"Infosys Q1 revenues down 3% to Rs 5,472 crore "
4.14 pm , 10 Jul 2009 ,   Source: CNBC-TV18,IT sector to stay strong: Anu Jain
2.44 pm , 10 Jul 2009 ,   Source: Moneycontrol.com,FY10 revenues seen at Rs 21416 cr: Infosys
2.26 pm , 10 Jul 2009 ,   Source: CNBC-TV18,"Fellow Infoscions rue Nilekani's exit, see void"
2.21 pm , 10 Jul 2009 ,   Source: CNBC-TV18,Buy Infosys on declines: D Mehta
2.00 pm , 10 Jul 2009 ,   Source: CNBC-TV18,Infosys a best bet among the largecaps: VK Sharma
11.31 am , 10 Jul 2009 ,   Source: Moneycontrol.com,Hold Infosys: Bonanza
10.34 am , 10 Jul 2009 ,   Source: CNBC-TV18,"Infy nos beat street, but co stays guarded on FY10 outlook"
9.00 am , 10 Jul 2009 ,   Source: CNBC-TV18,Infy meets Re guidance; Q1 PAT down 5% at Rs 1527cr (QoQ)
8.56 am , 10 Jul 2009 ,   Source: Business Line,Nilekani bids adieu to Infosys
1.15 pm , 09 Jul 2009 ,   Source: Moneycontrol.com,Infosys Q1 PAT seen at Rs 1405 Cr: Religare
12.23 pm , 09 Jul 2009 ,   Source: CNBC-TV18,Infosys Q1 revenues seen down 5% to Rs Rs 5344 cr
12.04 pm , 09 Jul 2009 ,   Source: CNBC-TV18,Infosys Q1 PAT seen down 13.3% to Rs 1399.2 cr 
9.30 am , 09 Jul 2009 ,   Source: Moneycontrol.com,Infosys Q1 PAT seen at Rs 1355.8 cr: Motilal Oswal
4.12 pm , 08 Jul 2009 ,   Source: Moneycontrol.com,Infosys Jun qtr PAT seen down at Rs 1352 cr: Angel
3.39 pm , 08 Jul 2009 ,   Source: Moneycontrol.com,"Infosys Jun qtr PAT seen at Rs 1,434 cr: Sharekhan"
2.13 pm , 08 Jul 2009 ,   Source: Moneycontrol.com,Infosys Jun qtr PAT seen up by 12.5% at Rs 1464 cr
4.42 pm , 03 Jul 2009 ,   Source: Moneycontrol.com,Infosys Jun qtr PAT seen at Rs 1383 cr: KRChoksey 
4.37 pm , 25 Jun 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 1950: PINC Research"
2.46 pm , 25 Jun 2009 ,   Source: CNBC-TV18,"Nilekani quits Infosys, to head govt's national ID project"
8.47 am , 24 Jun 2009 ,   Source: Business Line,New slum development scheme to cover 74 cities
11.57 am , 20 Jun 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1640: Emkay Global"
10.58 am , 18 Jun 2009 ,   Source: CNBC-TV18,Infosys files F3 with SEC; co says not looking at ADR sale
8.30 am , 16 Jun 2009 ,   Source: Business Line,"Infosys eyes buys in Mexico, Brazil to improve operations"
10.50 am , 12 Jun 2009 ,   Source: CNBC-TV18,"BFSI, high tech telecom to recover first: Infosys"
10.31 am , 10 Jun 2009 ,   Source: CNBC-TV18,Upside left in Infosys: M Thacker
8.49 am , 10 Jun 2009 ,   Source: Business Line,Infosys BPO looks for rural partners
5.23 pm , 09 Jun 2009 ,   Source: CNBC-TV18,"Bose bets on Infosys, TCS"
6.33 pm , 05 Jun 2009 ,   Source: Moneycontrol.com,"Reduce Infosys Tech, target of Rs 1400: IIFL"
8.53 am , 03 Jun 2009 ,   Source: Business Line,Microsoft sees strong Indian interest for Azure platform
8.54 am , 22 May 2009 ,   Source: Business Line,IT vendors see more revenues from maintenance services
11.37 am , 19 May 2009 ,   Source: CNBC-TV18,Stay with IT stocks: P Sekhar
12.20 pm , 05 May 2009 ,   Source: CNBC-TV18,Buy Infosys Technologies on dips: Mohoni
10.21 am , 04 May 2009 ,   Source: CNBC-TV18,"Religare bullish on Infosys, TCS"
12.45 pm , 27 Apr 2009 ,   Source: CNBC-TV18,Hold Infosys: P Sekhar
8.24 am , 27 Apr 2009 ,   Source: Business Line,Institutional investors up stake in top 3 IT cos 
5.01 pm , 21 Apr 2009 ,   Source: Moneycontrol.com,Exit Infosys Technologies: Bonanza
8.17 pm , 20 Apr 2009 ,   Source: CNBC-TV18,IT sector needs to be visa independent: Narayana Murthy
5.59 pm , 20 Apr 2009 ,   Source: Moneycontrol.com,Asit C. Mehta neutral on Infosys Techonologies
11.34 am , 20 Apr 2009 ,   Source: CNBC-TV18,70% CEOs see more pain but confident about capex: Poll
3.16 pm , 17 Apr 2009 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1,246: Prabhudas Lilladher"
11.22 am , 17 Apr 2009 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1200: IIFL"
5.59 pm , 16 Apr 2009 ,   Source: Moneycontrol.com,Motilal Oswal neutral on Infosys Technologies
3.26 pm , 16 Apr 2009 ,   Source: Moneycontrol.com,Angel Broking neutral on Infosys Technologies
2.51 pm , 16 Apr 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1418: Sharekhan"
1.58 pm , 16 Apr 2009 ,   Source: Moneycontrol.com,Infosys a market performer: Khandwala Securities
12.57 pm , 16 Apr 2009 ,   Source: Moneycontrol.com,"Sell Infosys, target of Rs 1050: PINC Research"
12.14 pm , 16 Apr 2009 ,   Source: Moneycontrol.com,"Hold Infosys Technologies, target of Rs 1330: Emkay"
2.43 pm , 15 Apr 2009 ,   Source: Moneycontrol.com,See FY10 EPS between Rs 96.65-101.18: Infosys
1.40 pm , 15 Apr 2009 ,   Source: CNBC-TV18,EBITDA margins for Infosys at 33.6%: CNBC-TV18 analysis
11.40 am , 15 Apr 2009 ,   Source: CNBC-TV18,Stay away from Infosys: A Shah
11.24 am , 15 Apr 2009 ,   Source: CNBC-TV18,Infosys Tech has support at Rs 1320-1300: Mathew
11.01 am , 15 Apr 2009 ,   Source: press release,"Infosys net PAT was Rs 1613cr for qtr ended March 31, 2009"
10.53 am , 15 Apr 2009 ,   Source: press release,"Infosys revenues were $ 1121mn for qtr ended March 31, 2009"
10.47 am , 15 Apr 2009 ,   Source: CNBC-TV18,Infosys has support at Rs 1300: Sukhani
10.32 am , 15 Apr 2009 ,   Source: CNBC-TV18,Infy disappoints; guidance turns negative 
9.14 am , 15 Apr 2009 ,   Source: CNBC-TV18,"Infosys Q4 net profit down 1.7% at Rs 1,613 cr"
8.46 am , 15 Apr 2009 ,   Source: Business Line,IT-BPO headcount may stay nearly constant in this fiscal 
10.32 pm , 13 Apr 2009 ,   Source: CNBC-TV18,"Narayana Murthy, Ramodorai cheer Satyam-Tech Mahindra deal"
8.02 pm , 13 Apr 2009 ,   Source: CNBC-TV18,Infosys Q4 net profit seen down 5.1% to Rs 1557.2 cr
3.01 pm , 13 Apr 2009 ,   Source: Moneycontrol.com,Infosys Q4 net profit seen at Rs 1611.6 cr: Reliance Money
12.36 pm , 13 Apr 2009 ,   Source: Moneycontrol.com,Infosys Q4 PAT seen at Rs 1534.1 cr: ICICIdirect.com
10.50 am , 13 Apr 2009 ,   Source: CNBC-TV18,Infosys has resistance at Rs 1450-1460: Gujral
9.05 pm , 09 Apr 2009 ,   Source: Moneycontrol.com,Infosys Mar PAT seen down 0.2% at Rs 1637 cr: Emkay
8.23 pm , 09 Apr 2009 ,   Source: Moneycontrol.com,Infy Mar qtr PAT seen down Rs 1572 cr: P Lilladher
12.57 pm , 09 Apr 2009 ,   Source: Moneycontrol.com,Infosys' Mar qtr PAT seen up at Rs 1578 cr: IIFL
2.55 pm , 07 Apr 2009 ,   Source: Moneycontrol.com,Infosys' Mar qtr PAT seen up at Rs 1496 cr: Religare
1.16 pm , 07 Apr 2009 ,   Source: Moneycontrol.com,Infosys' Mar qtr PAT seen down at Rs 1579 cr: Angel
11.00 am , 06 Apr 2009 ,   Source: CNBC-TV18,AS-11 not an overload but a necessity: Infosys
11.09 am , 04 Apr 2009 ,   Source: Moneycontrol.com,Infosys Mar qtr PAT seen down 1% at Rs 1618 cr
1.46 pm , 03 Apr 2009 ,   Source: Moneycontrol.com,Infy Mar '09 PAT seen down at Rs 1595 cr: Motilal Oswal
1.14 pm , 03 Apr 2009 ,   Source: Moneycontrol.com,Infosys Mar'09 qtr PAT seen down 0.9% at Rs 1565 cr
8.53 am , 26 Mar 2009 ,   Source: Business Line,Domestic IT cos may seek fewer H1Bs this year 
11.18 am , 25 Mar 2009 ,   Source: CNBC-TV18,S Mahadevan positive on Infosys Technologies
4.52 pm , 20 Mar 2009 ,   Source: CNBC-TV18,LIC earmarks Rs 1400cr for IT foray
4.23 pm , 17 Mar 2009 ,   Source: Moneycontrol.com,"Above Rs 1330, Infosys can touch Rs 1450: Gujral"
11.44 am , 12 Mar 2009 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1200: IIFL"
8.42 am , 09 Mar 2009 ,   Source: Business Line,HCL Tech emerges lowest bidder for BSNL deal 
12.50 pm , 05 Mar 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 1354: Sharekhan"
12.59 pm , 04 Mar 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1234: Reliance Money"
8.42 am , 03 Mar 2009 ,   Source: Business Line,Infosys to absorb all campus hires in July 
9.11 am , 24 Feb 2009 ,   Source: CNBC-TV18,Infosys earmarks Rs 21 cr for new research venture
3.43 pm , 20 Feb 2009 ,   Source: CNBC-TV18,Stocks nearing Oct '08 closing lows
4.50 pm , 19 Feb 2009 ,   Source: CNBC-TV18,"IT cos use technology to boost staff morale, keep updated "
8.56 pm , 18 Feb 2009 ,   Source: CNBC-TV18,See severe cut in '09 IT budgets: TPI
4.50 pm , 17 Feb 2009 ,   Source: CNBC-TV18,Infosys can go down by another Rs 50-80: Mohindar
1.13 pm , 17 Feb 2009 ,   Source: CNBC-TV18,Clients budget likely to be down by around 8%: Infosys
11.07 am , 17 Feb 2009 ,   Source: CNBC-TV18,Infy to offer price discounts to clients
8.55 am , 17 Feb 2009 ,   Source: Business Line,Business recovery may take 2-4 years: Infosys 
2.11 pm , 16 Feb 2009 ,   Source: CNBC-TV18,"Global distress, local policy freeze a tricky mix: Nilekani"
11.47 am , 12 Feb 2009 ,   Source: CNBC-TV18,"Narayana Murthy against job cuts, will reduce pay if needed"
8.27 am , 12 Feb 2009 ,   Source: Business Line ,'IT vendors may see few mega deals till economy recovers'
8.34 am , 11 Feb 2009 ,   Source: Business Line,Campus hiring: IT majors keeping off IITs? 
8.51 am , 06 Feb 2009 ,   Source: Business Line,'More Infy employees under performance lens this year'
2.29 pm , 05 Feb 2009,@,PNB sets milestone for the Indian Banking Industry
5.50 pm , 04 Feb 2009,@,Finacle from Infosys named Leader in Global Bkng Platform
2.30 pm , 04 Feb 2009,@,Infosys BPO gets +ve rating in Gartner�s MarketScope
10.58 am , 03 Feb 2009 ,   Source: CNBC-TV18,"Chakrabarty positive on Infosys, TCS"
4.39 pm , 30 Jan 2009 ,   Source: CNBC-TV18,Slowdown blues: IT cos may slash variable pay
4.27 pm , 30 Jan 2009,@,'BBB' rating on Infosys affirmed; Outlook revised to stable
8.36 am , 23 Jan 2009 ,   Source: Business Line,Ramalinga Raju's salary is lowest among peers! 
8.34 am , 23 Jan 2009 ,   Source: Business Line,"Wipro has Rs 5,831-cr liquid investments "
2.45 pm , 19 Jan 2009 ,   Source: Moneycontrol.com,Hold Infosys Technologies: Indiabulls Securities
1.59 pm , 17 Jan 2009 ,   Source: Moneycontrol.com,"Hold Infosys, target of Rs 1330: Emkay Global"
3.37 pm , 16 Jan 2009 ,   Source: CNBC-TV18,"Sugar, Fertilizer more convincing than IT space: Mathew"
1.59 pm , 16 Jan 2009 ,   Source: CNBC-TV18,Infosys a better bet: VK Sharma
2.05 pm , 15 Jan 2009 ,   Source: Moneycontrol.com,Hold Infosys: Reliance Money
12.44 pm , 15 Jan 2009 ,   Source: CNBC-TV18,"Will Sec 10AA(7) of I-T Act render IT SEZ null, void?"
11.27 am , 15 Jan 2009 ,   Source: Moneycontrol.com,Accumulate Infosys Technologies: Parag Parikh
10.48 am , 15 Jan 2009 ,   Source: CNBC-TV18,Hold Infosys for long term: Srivastava
9.10 am , 15 Jan 2009 ,   Source: CNBC-TV18,"Nortel contributes 0.5% rev, owes $4m: Infosys"
8.47 pm , 14 Jan 2009 ,   Source: CNBC-TV18,Mahadevan positive on Infosys
8.25 pm , 14 Jan 2009 ,   Source: CNBC-TV18,"Nortel files for bankruptcy: Impact on Indian IT, telecom"
7.40 pm , 14 Jan 2009 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 1380: P Lilladher"
5.11 pm , 14 Jan 2009,@,Finacle from Infosys to power transformation at Raiffeisen
4.39 pm , 14 Jan 2009 ,   Source: CNBC-TV18,Infosys� public sector bank shift: An analysis 
4.05 pm , 14 Jan 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 1595: Sharekhan"
3.36 pm , 14 Jan 2009 ,   Source: Moneycontrol.com,HDFC Securities neutral on Infosys 
2.35 pm , 14 Jan 2009 ,   Source: Moneycontrol.com,"Reduce Infosys, target of Rs 1250: IIFL"
2.21 pm , 14 Jan 2009 ,   Source: Moneycontrol.com,"Buy Infosys, target of Rs 1347: Motilal Oswal"
11.13 am , 14 Jan 2009 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 1319: Angel"
7.50 pm , 13 Jan 2009 ,   Source: Moneycontrol.com,Infy adds 30 new clients in Q3
6.12 pm , 13 Jan 2009 ,   Source: CNBC-TV18,Infosys topline beats street expectation
4.43 pm , 13 Jan 2009 ,   Source: CNBC-TV18,"Above Rs 1243, Infosys can touch Rs 1296-1310: Bose"
3.24 pm , 13 Jan 2009 ,   Source: CNBC-TV18,Infy reveals bank a/c details: An analysis
3.13 pm , 13 Jan 2009 ,   Source: Moneycontrol.com,Infosys has USD 1.98 billion cash
2.24 pm , 13 Jan 2009 ,   Source: CNBC-TV18,"Buy Infosys, says Mohoni"
2.20 pm , 13 Jan 2009 ,   Source: ibnlive,"Infy freezes hiring, will honour commitments: Director"
11.49 am , 13 Jan 2009 ,   Source: CNBC-TV18,Some steam left in Infosys: Mukadam
10.58 am , 13 Jan 2009,@,Infosys Q3 revenues grew by 8.0% YoY 
10.29 am , 13 Jan 2009 ,   Source: CNBC-TV18,Infy lowers full-year guidance on currency fluctuations
10.28 am , 13 Jan 2009 ,   Source: CNBC-TV18,Satyam should become a case study for regulators: Infy
10.28 am , 13 Jan 2009 ,   Source: CNBC-TV18,"Road ahead for Infy, IT sector now"
9.27 am , 13 Jan 2009 ,   Source: CNBC-TV18,Infosys FY09 revenues seen at USD 4.67 bn
9.14 am , 13 Jan 2009 ,   Source: CNBC-TV18,"Infosys Q3 net up 14.6% at Rs 1,641 cr (QoQ)"
8.26 am , 13 Jan 2009 ,   Source: CNBC-TV18,"Infosys Q3 revenues seen up 5.5% to Rs 5,713.4 cr"
7.09 pm , 12 Jan 2009 ,   Source: CNBC-TV18,Infosys Q3 PAT seen up 7% to Rs 1532 cr
4.22 pm , 10 Jan 2009 ,   Source: Moneycontrol.com,Infosys' Dec qtr PAT seen at Rs 1538.6 cr: P Lilladher
1.44 pm , 10 Jan 2009 ,   Source: Moneycontrol.com,Infy Dec qtr PAT seen at Rs 1539.1 cr: M Oswal
12.35 pm , 10 Jan 2009 ,   Source: Moneycontrol.com,"Hold Infosys, TCS, HCL Tech: Emkay Global"
3.16 pm , 08 Jan 2009 ,   Source: Moneycontrol.com,Infy Dec qtr PAT seen at Rs 5607 cr: Religare
1.43 pm , 08 Jan 2009 ,   Source: CNBC-TV18,We will not touch tainted co like Satyam: Narayana Murthy
12.59 pm , 07 Jan 2009 ,   Source: CNBC-TV18,"Satyam scam: Infosys, peers react"
8.41 am , 07 Jan 2009 ,   Source: Business Line,Security fears may deter new outsourcing customers 
1.38 pm , 06 Jan 2009 ,   Source: Moneycontrol.com,Infosys Tech Q3 PAT seen up at Rs 1520.6 cr: Emkay
12.41 pm , 06 Jan 2009 ,   Source: Moneycontrol.com,Infosys Q3 PAT seen at Rs 1501.01 cr: Reliance Money
8.53 am , 06 Jan 2009 ,   Source: Business Line,IT majors may miss Q3 revenue forecast: CLSA 
8.44 pm , 05 Jan 2009 ,   Source: Moneycontrol.com,"Hold Infosys Tech, TCS, Satyam: Emkay Global "
1.00 pm , 05 Jan 2009 ,   Source: Moneycontrol.com,Infosys' Dec qtr PAT seen at Rs 1491 cr: Angel
3.38 pm , 01 Jan 2009 ,   Source: Moneycontrol.com,Infy Q3 PAT seen at Rs 1572 cr: KRChoksey
9.05 am , 01 Jan 2009 ,   Source: Business Line,Corporate houses seek CISF protection 
2.16 pm , 31 Dec 2008 ,   Source: Moneycontrol.com,"Accumulate Infosys, target of Rs 1360: Religare"
11.45 am , 24 Dec 2008 ,   Source: CNBC-TV18,"Stay away from IT space, says Joshi"
11.27 am , 22 Dec 2008 ,   Source: CNBC-TV18,Infosys has support at Rs 1080: Gujral
8.51 am , 18 Dec 2008 ,   Source: Business Line,'India growth story intact'
9.44 am , 17 Dec 2008 ,   Source: Moneycontrol.com,Satyam's chequered history
8.12 pm , 15 Dec 2008 ,   Source: CNBC-TV18,Slowdown brings unexpected benefit to IT cos
7.09 pm , 15 Dec 2008,@,Infosys wins Special Award at 2008 NOA Awards
5.16 pm , 15 Dec 2008,@,Infosys inaugurates its 2nd centre in China
3.39 pm , 15 Dec 2008,@,PNB opts Finacle from Infosys for rural bkng transformation
8.43 am , 15 Dec 2008 ,   Source: Business Line,IT firms begin sharing internal green practices
8.41 pm , 10 Dec 2008 ,   Source: CNBC-TV18,Book profit in Reliance says Sukhani
