Time,Dates,Sources,Headlines
2.49 pm , 18 Jul 2015 ,   Source: PTI,"Need to strengthen FTII, a strong board can help: Murthy"
2.33 pm , 18 Jul 2015 ,   Source: CNBC-TV18,Expect IT space to outperform: Tirthankar Patnaik
4.20 pm , 17 Jul 2015 ,   Source: Moneycontrol.com,"Look at IT companies, says Dipan Mehta"
11.02 am , 16 Jul 2015 ,   Source: CNBC-TV18,"Buy IT stocks, says Ajay Bagga"
9.44 am , 16 Jul 2015 ,   Source: PTI,No earth shaking invention from India in 60 yrs: Murthy
10.26 am , 14 Jul 2015 ,   Source: CNBC-TV18,"Go long in Tech Mahindra, advises Siddarth Bhamre"
10.39 am , 13 Jul 2015 ,   Source: Moneycontrol.com,"Buy Infosys, pick Wipro, HCL Tech: Harendra Kumar"
10.11 am , 13 Jul 2015 ,   Source: CNBC-TV18,"Infosys may hit Rs 900, says Kunal Bothra"
9.53 am , 13 Jul 2015 ,   Source: PTI,ICICI in great hands with Chanda Kochhar as CEO: KV Kamath
10.22 am , 11 Jul 2015 ,   Source: CNBC-TV18,"Look at IT space, says Nilesh Shah"
4.23 pm , 10 Jul 2015 ,   Source: CNBC-TV18,"Dipan Mehta negative on Infosys, HCL Tech, Tech Mahindra"
2.57 pm , 10 Jul 2015 ,   Source: CNBC-TV18,"Short Infosys, says Kunal Bothra"
4.44 pm , 09 Jul 2015 ,   Source: CNBC-TV18,Look at IT stocks: Nilesh Shetty
4.06 pm , 09 Jul 2015 ,   Source: Moneycontrol.com,Infosys to offer finacle solutions on Verizon Cloud for US Banks
3.07 pm , 09 Jul 2015 ,   Source: CNBC-TV18,"Sell BPCL, Infosys: Kunal Bothra"
1.14 pm , 09 Jul 2015 ,   Source: CNBC-TV18,Look at Infosys: Mahantesh Sabarad
12.10 pm , 09 Jul 2015 ,   Source: CNBC-TV18,Exit Infosys on bounce: Manas Jaiswal
10.26 am , 09 Jul 2015 ,   Source: CNBC-TV18,Eye $ growth of 3.3% for TCS in Q1; prefer Infosys: Elara
4.07 pm , 08 Jul 2015 ,   Source: CNBC-TV18,"Buy Larsen & Toubro, Infosys: Sudip Bandopadhyay"
2.51 pm , 08 Jul 2015 ,   Source: CNBC-TV18,"Buy Wockhardt; sell Bank of India, Infosys: Gaurav Bissa"
12.22 pm , 08 Jul 2015 ,   Source: PTI,Infosys bags multi-million euro deal from Deutsche Bank
11.08 am , 08 Jul 2015 ,   Source: Moneycontrol.com,Infosys selected as strategic technology services partner of Deutsche Bank
10.36 am , 08 Jul 2015 ,   Source: Reuters,India IT outsourcing firms seek booster shot from Obamacare
9.39 am , 07 Jul 2015 ,   Source: Moneycontrol.com,Q1FY16 curtain raiser: Dollar revenue to pinch IT cos again
1.22 pm , 06 Jul 2015 ,   Source: CNBC-TV18,Dipan Mehta negative on IT space
4.35 pm , 04 Jul 2015 ,   Source: CNBC-TV18,"Buy IT stocks on dip, Infosys should be in portfolio: Dutt"
3.36 pm , 03 Jul 2015 ,   Source: CNBC-TV18,"Positive on TCS, Infosys, HCL Tech, Tech Mahindra: Shah"
2.08 pm , 03 Jul 2015 ,   Source: PTI,"Infosys to invest $10 m in Irish start-ups, expand presence"
11.10 am , 03 Jul 2015 ,   Source: CNBC-TV18,"Keep TCS, Infosys in buy list: Deven Choksey"
4.24 pm , 02 Jul 2015 ,   Source: PTI,K V Kamath relinquishes ICICI Bank post
5.12 pm , 01 Jul 2015 ,   Source: CNBC-TV18,"Bullish on largecap IT, buy TCS: Sudip Bandopadhyay"
1.14 pm , 01 Jul 2015 ,   Source: CNBC-TV18,"Sell Infosys, prefer TCS: Mukul Garg"
12.21 pm , 01 Jul 2015 ,   Source: CNBC-TV18,Sandip Sabharwal negative on IT sector
4.48 pm , 30 Jun 2015 ,   Source: CNBC-TV18,"Accumulate Infosys on dips, says Neeraj Dewan"
3.13 pm , 30 Jun 2015 ,   Source: CNBC-TV18,"Invest in Infosys, avoid midcap IT space: Ashish Kyal"
2.15 pm , 30 Jun 2015 ,   Source: PTI,Startup BPO Antworks to acquire 2 firms in US
3.27 pm , 29 Jun 2015 ,   Source: CNBC-TV18,"ICICI Bank good bet, avoid Infosys: Vishal Malkan"
10.55 pm , 25 Jun 2015 ,   Source: Moneycontrol.com,"Infosys Q1 results on July 21, 2015"
3.16 pm , 25 Jun 2015 ,   Source: CNBC-TV18,Go long in HCL Tech: TS Harihar
9.45 pm , 24 Jun 2015 ,   Source: Reuters,Tech Mahindra to set up healthcare unit with $94 mn deal
3.00 pm , 24 Jun 2015 ,   Source: CNBC-TV18,"Below Rs 640, Persistent Systems may head lower: Bothra"
1.31 pm , 24 Jun 2015 ,   Source: CNBC-TV18,JK Jain recommends long strangle in Infosys
10.44 am , 24 Jun 2015 ,   Source: CNBC-TV18,"Buy Infosys for long term, says Sudarshan Sukhani"
8.53 pm , 23 Jun 2015 ,   Source: CNBC-TV18,Stable cotton prices will aid exports: Indo Count Ind
2.59 pm , 23 Jun 2015 ,   Source: CNBC-TV18,Sell Lupin; buy Infosys: Mithil Pradhan
10.38 am , 23 Jun 2015 ,   Source: CNBC-TV18,"Go long in Infosys, says Siddarth Bhamre"
9.09 am , 23 Jun 2015 ,   Source: IBNLive.com,Infosys shareholders want Narayana Murthy back
9.54 pm , 22 Jun 2015 ,   Source: PTI,"Infosys shareholders want Murthy back, but he declines"
8.26 pm , 22 Jun 2015 ,   Source: CNBC-TV18,Focus on growing through acquisitions won't change: Sikka
4.43 pm , 22 Jun 2015 ,   Source: CNBC-TV18,"Prefer ICICI Bank, Axis Bank, Infosys, HCL Tech: Joshi"
12.22 pm , 22 Jun 2015 ,   Source: PTI,Infosys completes smart OFS solution project at FTSI
3.44 pm , 20 Jun 2015 ,   Source: PTI,Infosys wins three deals abroad
2.50 pm , 18 Jun 2015 ,   Source: Moneycontrol.com,Infosys allots 114cr equity shares as bonus shares
8.14 am , 18 Jun 2015 ,   Source: Reuters,IT majors battle with start-ups to attract young talent
8.33 pm , 17 Jun 2015 ,   Source: CNBC-TV18,Indian IT cos fully compliant with US visa norms: Nasscom
2.10 pm , 16 Jun 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Persistent Systems: R Sreesankar"
8.16 pm , 15 Jun 2015 ,   Source: PTI,Former Infosys BPO head Asheesh Mehra sets up Antworks
5.27 pm , 15 Jun 2015 ,   Source: CNBC-TV18,"Prefer Infosys, HCL Technologies, TCS: Mayuresh Joshi"
3.46 pm , 15 Jun 2015 ,   Source: CNBC-TV18,"Prefer ICICI Bank, Sun Pharma: Kunal Bothra"
2.30 pm , 15 Jun 2015 ,   Source: CNBC-TV18,"TCS looks attractive, says Hemant Thukral"
8.25 am , 15 Jun 2015 ,   Source: PTI,"TCS, Infosys visa issue: Govt to intervene when required"
7.36 pm , 12 Jun 2015 ,   Source: PTI,Attempt to draw Indian IT negatively: Nasscom on visa row
4.26 pm , 12 Jun 2015 ,   Source: CNBC-TV18,"Prefer Infosys, TCS, Axis Bank, HDFC Bank: Gaurang Shah"
3.40 pm , 12 Jun 2015 ,   Source: CNBC-TV18,"See no dramatic impact of H1-B probe on TCS, Infosys: Angel"
12.34 pm , 12 Jun 2015 ,   Source: PTI,"US opens probe against TCS, Infosys for H1-B visa violation"
4.30 pm , 11 Jun 2015 ,   Source: CNBC-TV18,"Look at Axis Bank, YES Bank, Sun Pharma: Mayuresh Joshi"
4.46 pm , 10 Jun 2015 ,   Source: CNBC-TV18,Buy top five IT stocks: Ajay Bagga
2.35 pm , 09 Jun 2015 ,   Source: CNBC-TV18,"Sell ONGC, YES Bank, Infosys: Manish Hathiramani"
11.34 am , 09 Jun 2015 ,   Source: CNBC-TV18,"Remain invested in Infosys, says Sameet Chavan"
6.04 pm , 08 Jun 2015 ,   Source: PTI,TCS CEO N Chandrasekaran's salary up 14% to Rs 21.2 cr
12.23 pm , 08 Jun 2015 ,   Source: CNBC-TV18,"Infosys best bet, says Nilesh Shah"
11.50 am , 08 Jun 2015 ,   Source: PTI,Acquisitions to bring $1.5 bn additional revenues: Infosys
6.40 pm , 05 Jun 2015 ,   Source: PTI,R Seshasayee replaces KV Kamath as Infosys Chairman
3.43 pm , 05 Jun 2015 ,   Source: CNBC-TV18,"Pick Sun Pharma, L&T, Maruti Suzuki: Gaurang Shah"
3.07 pm , 05 Jun 2015 ,   Source: Moneycontrol.com,Infosys' chairman K.V. Kamath resigns
3.07 pm , 05 Jun 2015 ,   Source: CNBC-TV18,"Prefer Eicher Motors, Infosys: Gaurang Shah"
10.47 am , 05 Jun 2015 ,   Source: CNBC-TV18,"Buy Infosys 2050 Call, says VK Shrama"
9.57 pm , 04 Jun 2015 ,   Source: PTI,Infosys completes USD 120 million buyout of Kallidus
1.49 pm , 04 Jun 2015 ,   Source: CNBC-TV18,"Buy Asian Paints 760 Call, Infosys 2100 Call: Gaurav Bissa"
7.03 pm , 03 Jun 2015 ,   Source: PTI,Wipro hikes employee wages by 7%
12.44 pm , 03 Jun 2015 ,   Source: CNBC-TV18,"Infosys shaping up, see 10-12% growth in FY16: Sikka"
11.03 am , 03 Jun 2015 ,   Source: CNBC-TV18,"Go long in TCS, Infosys, Wipro, Tech Mahindra: Sukhani"
4.09 pm , 02 Jun 2015 ,   Source: CNBC-TV18,Buy IT stocks: Parag Thakkar
9.26 am , 02 Jun 2015 ,   Source: PTI,"No dress code at Infosys, employees can wear smart casuals"
4.29 pm , 01 Jun 2015 ,   Source: CNBC-TV18,Ambareesh Baliga cautious on IT space
11.03 am , 01 Jun 2015 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudarshan Sukhani"
8.37 pm , 29 May 2015 ,   Source: PTI,India Inc's M&A deal value shrinks in April: Grant Thornton
10.06 am , 29 May 2015 ,   Source: CNBC-TV18,"Buy Infosys 2050 Call, Axis Bank 580 Call: VK Sharma"
9.26 am , 29 May 2015 ,   Source: CNBC-TV18,"Will add 70,000 employees by 2020: Infosys CEO Sikka"
6.42 pm , 27 May 2015 ,   Source: PTI,Infosys hopeful of meeting $20 bn target by 2020: Sikka
10.45 am , 26 May 2015 ,   Source: CNBC-TV18,"Stay with top five IT stocks, says Ajay Bagga"
10.57 am , 22 May 2015 ,   Source: CNBC-TV18,"Buy HCL Technologies, Infosys: TS Harihar"
9.13 am , 22 May 2015 ,   Source: CNBC-TV18,"Buy Infosys, advises Rajat Bose"
7.15 am , 22 May 2015 ,   Source: IBNLive.com,Sebi ropes in Narayana Murthy to head panel on start-ups
6.52 pm , 20 May 2015 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 2330: ICICIdirect
6.47 pm , 20 May 2015 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 2530: P Lilladher
10.50 am , 20 May 2015 ,   Source: CNBC-TV18,"Buy ICICI Bank, Infosys, Reliance Industries: Sukhani"
4.08 pm , 19 May 2015 ,   Source: CNBC-TV18,Infosys may move to Rs 2100: Rahul Mohindar
1.11 pm , 19 May 2015 ,   Source: CNBC-TV18,Buy Infosys; target Rs 2050: Manish Hathiramani
12.19 pm , 19 May 2015 ,   Source: CNBC-TV18,"Prefer textile, pharma, IT space: Deepak Shenoy"
2.45 pm , 18 May 2015 ,   Source: CNBC-TV18,"Buy Infosys, Divis Laboratories, UPL: Sudarshan Sukhani"
11.09 am , 17 May 2015 ,   Source: PTI,Infosys to set up $120 million development centre in China
6.45 pm , 16 May 2015 ,   Source: CNBC-TV18,Vishal Sikka says eyeing $1bn from Infosys' China revenues
4.14 pm , 14 May 2015 ,   Source: Moneycontrol.com,Infosys joins industrial internet consortium
11.55 am , 14 May 2015 ,   Source: CNBC-TV18,"Infosys, TCS top picks: Sandeep Bhatia"
10.11 am , 14 May 2015 ,   Source: CNBC-TV18,"Go long in Infosys, says Sudarshan Sukhani"
1.14 pm , 13 May 2015 ,   Source: CNBC-TV18,"Prefer L&T, Cummins India, Infosys, Axis Bank: Dilip Bhat"
5.55 pm , 11 May 2015 ,   Source: CNBC-TV18,Odds against Vishal Sikka's Infy strategy working: Gartner
4.18 pm , 11 May 2015 ,   Source: CNBC-TV18,"Buy TCS, Infosys: Sudarshan Sukhani"
3.03 pm , 11 May 2015 ,   Source: CNBC-TV18,"Enter Tata Elxsi, Infosys: Meghana Malkan"
2.08 pm , 11 May 2015 ,   Source: CNBC-TV18,Expect Infosys to test Rs 2000-2050: Sameet Chavan
3.27 pm , 08 May 2015 ,   Source: CNBC-TV18,"Hold SKS Microfinance, prefer ICICI Bank: Gaurang Shah"
11.07 am , 08 May 2015 ,   Source: CNBC-TV18,"Add IT stocks in portfolio, says Deven Choksey"
2.28 pm , 07 May 2015 ,   Source: CNBC-TV18,"Buy Infosys 1950 Put, advises JK Jain"
2.17 pm , 07 May 2015 ,   Source: CNBC-TV18,Top buzzing midcap stocks to trade on May 7
11.04 am , 07 May 2015 ,   Source: PTI,Infosys co-founder Gopalakrishnan invests in Uniphore
9.35 am , 07 May 2015 ,   Source: PTI,22 more developers seek Govt approval to cancel SEZs
4.58 pm , 06 May 2015 ,   Source: CNBC-TV18,"Buy ICICI Bank, IDFC: Sudip Bandopadhyay"
3.52 pm , 05 May 2015 ,   Source: CNBC-TV18,"Stay with TCS, Infosys, Sun Pharma: Parag Thakkar"
2.35 pm , 05 May 2015 ,   Source: PTI,Infosys to Bengal: Either give SEZ or repay money
12.36 pm , 05 May 2015 ,   Source: CNBC-TV18,"Infosys, TCS top picks: R Sreesankar"
11.12 am , 05 May 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Tech Mahindra, HPCL, Sun Pharma: Damania"
10.41 am , 05 May 2015 ,   Source: CNBC-TV18,"Anish Damania positive on oil & gas, pharma space"
10.40 am , 05 May 2015 ,   Source: CNBC-TV18,IT cos likely to grow in low double digits: Mohandas Pai
9.44 am , 05 May 2015 ,   Source: CNBC-TV18,"Buy Wipro, Infosys: Siddarth Bhamre"
9.41 pm , 04 May 2015 ,   Source: CNBC-TV18,See margins in 19-20% range on non-GAAP basis: Cognizant
4.40 pm , 04 May 2015 ,   Source: CNBC-TV18,"Buy TCS, Infosys on correction: Ambareesh Baliga"
6.08 pm , 30 Apr 2015 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 2570: Angel Broking
4.55 pm , 30 Apr 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Wipro for long term: Sudarshan Sukhani"
4.15 pm , 30 Apr 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Wipro at lower levels: Siddarth Bhamre"
3.54 pm , 30 Apr 2015 ,   Source: Moneycontrol.com,Infosys Finacle launches first-of-its-kind digital banking solution for young people
3.53 pm , 30 Apr 2015 ,   Source: Moneycontrol.com,Infosys launches preventive maintenance offering Finacle Assure
3.24 pm , 30 Apr 2015 ,   Source: Moneycontrol.com,Infosys partners with Microsoft to offer Finacle on Azure
12.41 pm , 28 Apr 2015 ,   Source: CNBC-TV18,"Stay invested in Infosys, advises Sameet Chavan"
1.31 pm , 27 Apr 2015 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 2530: P Lilladher
11.32 am , 27 Apr 2015 ,   Source: CNBC-TV18,"Add TCS, Infosys in portfolio: Harendra Kumar"
10.20 am , 27 Apr 2015 ,   Source: CNBC-TV18,Why you should look past Infosys' Q4 stumble
10.03 am , 27 Apr 2015 ,   Source: CNBC-TV18,Outlook on IT sector positive: Nischal Maheshwari
8.46 am , 27 Apr 2015 ,   Source: CNBC-TV18,Check Out: Top ten stocks in focus today
8.28 am , 27 Apr 2015 ,   Source: Moneycontrol.com,How should you trade Infosys post lacklustre Q4 earnings?
9.41 am , 25 Apr 2015 ,   Source: Moneycontrol.com,Infosys' revised book closure for final dividend & AGM
9.26 am , 25 Apr 2015 ,   Source: Moneycontrol.com,"Infosys Innovation Fund Invests in Air Quality Monitoring Pioneer, Airviz"
5.57 pm , 24 Apr 2015 ,   Source: Moneycontrol.com,Looking for buyouts in digital; shelved buyback plan: Infy
4.54 pm , 24 Apr 2015 ,   Source: CNBC-TV18,Remain underweight in IT sector: Dipan Mehta
3.36 pm , 24 Apr 2015 ,   Source: CNBC-TV18,Analysts see silver lining in Infosys's FY16 rev guidance
3.31 pm , 24 Apr 2015 ,   Source: CNBC-TV18,Aim to achieve industry leading growth rate by 2017: Sikka
2.31 pm , 24 Apr 2015 ,   Source: CNBC-TV18,Amit Harchekar negative on Infosys
2.31 pm , 24 Apr 2015 ,   Source: Moneycontrol.com,Infosys acquires Kallidus Inc for USD 120 mn
2.28 pm , 24 Apr 2015 ,   Source: Moneycontrol.com,Infosys recommends bonus issue
2.28 pm , 24 Apr 2015 ,   Source: Moneycontrol.com,Infosys recommends final dividend of Rs 29.50/share
2.24 pm , 24 Apr 2015 ,   Source: Moneycontrol.com,"Infy Q4 net down 4.7%, FY16 $ rev to grow 10-12%, 1:1 bonus"
9.08 am , 24 Apr 2015 ,   Source: Moneycontrol.com,Infosys Jan-Mar qtr net may fall 3.9% at Rs 3121.8 cr: MOST
9.06 am , 24 Apr 2015 ,   Source: Moneycontrol.com,Infosys Q4 net seen down 0.8% at Rs 3223.2 cr: P Lilladher
8.54 am , 24 Apr 2015 ,   Source: Moneycontrol.com,Infosys Q4 PAT seen down at Rs 3220.2 cr: ICICIdirect
3.14 pm , 23 Apr 2015 ,   Source: CNBC-TV18,"Infosys Q4 profit seen down 2.7%, revenue may be flat: Poll"
2.18 pm , 23 Apr 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Sun Pharmaceutical: Jitendra Sriram"
10.30 am , 22 Apr 2015 ,   Source: CNBC-TV18,"Buy TCS, Wipro, Infosys on dips: Parag Thakkar"
10.51 am , 21 Apr 2015 ,   Source: CNBC-TV18,"Negative on TCS, HCL Tech; positive on Infosys: Bhamre"
11.30 am , 20 Apr 2015 ,   Source: CNBC-TV18,"Prefer IT stocks on dips, says Ajay Srivastava"
4.05 pm , 16 Apr 2015 ,   Source: CNBC-TV18,"Infosys, Tech Mahindra top picks: Kawaljeet Saluja"
3.48 pm , 16 Apr 2015 ,   Source: CNBC-TV18,TCS Q4 nos to be inline with management guidance: Kotak Ins
11.21 am , 16 Apr 2015 ,   Source: CNBC-TV18,Buy frontline IT stocks: TS Harihar
1.51 pm , 15 Apr 2015 ,   Source: CNBC-TV18,"Gaurav Mehta positive on TCS, advises buying on dips"
9.29 am , 13 Apr 2015 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudarshan Sukhani"
2.23 pm , 10 Apr 2015 ,   Source: CNBC-TV18,Pick Infosys: Mithil Pradhan
4.43 pm , 06 Apr 2015 ,   Source: CNBC-TV18,Pick Infosys at around Rs 2000-2025: Ambareesh Baliga
4.16 pm , 01 Apr 2015 ,   Source: PTI,TCS to announce Q4 results on Apr 16; Infy to follow
1.22 pm , 01 Apr 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Wipro, HCL Tech: Prakash Diwan"
1.18 pm , 01 Apr 2015 ,   Source: Moneycontrol.com,"Infosys' FY15 results on April 24, 2015"
5.15 pm , 31 Mar 2015 ,   Source: CNBC-TV18,Mithil Pradhan bullish on pharma space
2.00 pm , 31 Mar 2015 ,   Source: CNBC-TV18,"﻿See robust growth in Q4 for HCL Tech, TCS : Kotak"
8.52 am , 31 Mar 2015 ,   Source: CNBC-TV18,Here are top 10 stocks to focus on March 31
5.09 pm , 30 Mar 2015 ,   Source: CNBC-TV18,"Prefer Axis Bank, TCS: Mayuresh Joshi"
2.18 pm , 30 Mar 2015 ,   Source: CNBC-TV18,Dipan Mehta cautious on software companies
8.47 am , 30 Mar 2015 ,   Source: CNBC-TV18,Here are top 10 stocks to focus on March 30
6.17 pm , 27 Mar 2015 ,   Source: PTI,Infosys to give 6.5 to 9% hike this year
4.45 pm , 26 Mar 2015 ,   Source: CNBC-TV18,"Go long in ONGC, says Siddharth Bhamre"
1.58 pm , 26 Mar 2015 ,   Source: CNBC-TV18,"Buy Infosys 2150 Put, says Gaurav Bissa"
1.25 pm , 25 Mar 2015 ,   Source: CNBC-TV18,"HCL Tech good investment idea, prefer Infosys: Sachin Shah"
4.55 pm , 24 Mar 2015 ,   Source: CNBC-TV18,"Look at TCS, Wipro, Infosys: Mayuresh Joshi"
4.31 pm , 24 Mar 2015 ,   Source: CNBC-TV18,"Prefer Infosys, TCS: Rahul Mohindar"
8.00 pm , 23 Mar 2015 ,   Source: PTI,Phaneesh Murthy launches health and lifecare venture
9.09 am , 23 Mar 2015 ,   Source: CNBC-TV18,Here are top 10 stocks to keep an eye on March 23
3.57 pm , 20 Mar 2015 ,   Source: CNBC-TV18,"Buy Infosys, says Kunal Bothra"
8.48 am , 20 Mar 2015 ,   Source: CNBC-TV18,Here are top 10 stocks to focus on March 20
3.23 pm , 19 Mar 2015 ,   Source: CNBC-TV18,"Short Canara Bank, Infosys: Gaurav Mehta"
9.37 pm , 18 Mar 2015 ,   Source: CNBC-TV18,Immigrants have made huge impact on US economy: Nasscom
6.34 pm , 18 Mar 2015 ,   Source: CNBC-TV18,"Hold Cadila, Torrent Pharma, Infosys, TCS: Rajesh Kothari"
5.10 pm , 18 Mar 2015 ,   Source: PTI,H-1B workers have minimal skills: Infosys whistleblower
3.30 pm , 17 Mar 2015 ,   Source: CNBC-TV18,"Sell Infosys on every rally, says Amit Harchekar"
10.55 am , 17 Mar 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Wipro: Siddharth Bhamre"
3.10 pm , 16 Mar 2015 ,   Source: CNBC-TV18,"Buy DLF, Infosys: Rajat Bose"
2.54 pm , 16 Mar 2015 ,   Source: Moneycontrol.com,Large & mid-cap stocks to keep an eye on: P Lilladher
12.18 pm , 09 Mar 2015 ,   Source: CNBC-TV18,"Look at ICICI Bank, LIC Housing, Bajaj Finance: Bhatia"
9.21 pm , 05 Mar 2015 ,   Source: CNBC-TV18,"Challenges galore! Infy, TCS revenues won't jump in Q4"
4.54 pm , 03 Mar 2015 ,   Source: CNBC-TV18,"See upside in TCS, Infosys: Mayuresh Joshi"
3.15 pm , 02 Mar 2015 ,   Source: PTI,Infosys inks 5-year deal with Dutch firm TNT
1.43 pm , 02 Mar 2015 ,   Source: Moneycontrol.com,Infosys to support strategic IT transformation at TNT
2.38 pm , 01 Mar 2015 ,   Source: Moneycontrol.com,Budget impact: Top 20 stocks to buy post FM's proposals
8.53 pm , 11 Feb 2015 ,   Source: Moneycontrol.com,Union Budget 2015: Need clarity on weighted deduction on R&D spend for IT:Care
5.13 pm , 10 Feb 2015 ,   Source: CNBC-TV18,"Hold Wipro, Infosys: Mehraboon Irani"
9.59 pm , 09 Feb 2015 ,   Source: CNBC-TV18,IT srvs may see 10-12% growth in FY16: Offshore Insights
4.36 pm , 09 Feb 2015 ,   Source: CNBC-TV18,Look at IT companies: Mayuresh Joshi
9.46 am , 06 Feb 2015 ,   Source: PTI,Infosys to give outsourcing services to Dutch insurance co
7.20 pm , 05 Feb 2015 ,   Source: CNBC-TV18,Infosys: A brand that build India
4.43 pm , 05 Feb 2015 ,   Source: CNBC-TV18,"Keep IT, pharma stocks in portfolio: Ajay Bagga"
4.33 pm , 05 Feb 2015 ,   Source: CNBC-TV18,"Buy HCL Tech, advises Sudarshan Sukhani"
1.57 pm , 05 Feb 2015 ,   Source: CNBC-TV18,"Infosys, Tech Mahindra, Hexaware top picks: R Sreesankar"
9.46 am , 05 Feb 2015 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudarshan Sukhani"
2.58 pm , 03 Feb 2015 ,   Source: CNBC-TV18,"Buy Infosys, ACC, Hexaware: Rahul Mohindar"
2.55 pm , 02 Feb 2015 ,   Source: CNBC-TV18,"After juice foray, will enter tea, coffee, dairy biz: ITC"
2.43 pm , 02 Feb 2015 ,   Source: CNBC-TV18,"Buy Infosys, Bharat Forge: Sudarshan Sukhani"
11.42 am , 02 Feb 2015 ,   Source: CNBC-TV18,Ajay Argal underweight in IT sector
10.36 am , 02 Feb 2015 ,   Source: CNBC-TV18,"Prefer Infosys, Tech Mahindra, Hexaware: Ajay Bodke"
11.11 am , 30 Jan 2015 ,   Source: CNBC-TV18,Look at frontline IT companies: Deven Choksey
8.57 am , 28 Jan 2015 ,   Source: CNBC-TV18,Here are top 10 stocks to keep an eye on January 28
4.44 pm , 27 Jan 2015 ,   Source: CNBC-TV18,Infosys preferred pick from IT pack: Mayuresh Joshi
3.11 pm , 27 Jan 2015 ,   Source: CNBC-TV18,"Buy Godrej Ind, PTC India, Wipro: Gaurav Bissa"
12.38 pm , 27 Jan 2015 ,   Source: CNBC-TV18,Most buzzing stocks to trade on January 27
10.30 pm , 22 Jan 2015 ,   Source: CNBC-TV18,There is tremendous need for innovation: Vishal Sikka
5.31 pm , 19 Jan 2015 ,   Source: CNBC-TV18,Stay away from technology stocks: Sudarshan Sukhani
1.47 pm , 19 Jan 2015 ,   Source: CNBC-TV18,"Infosys, TCS, Wipro top picks: Dhananjay Sinha"
10.33 am , 19 Jan 2015 ,   Source: CNBC-TV18,"Prefer Tech Mahindra, Infosys, Hexaware: Ajay Bodke"
