Date,Open,High,Low,Close,Adj Close,Volume
2014-07-24,596.500000,603.799988,594.000000,600.325012,556.172363,88116
2014-07-25,601.000000,610.000000,597.650024,603.224976,558.859009,89980
2014-07-28,604.500000,612.075012,595.500000,600.375000,556.218628,51100
2014-07-30,600.375000,612.250000,600.375000,609.549988,564.718872,321040
2014-07-31,611.000000,611.474976,596.174988,601.950012,557.677795,51694
2014-08-01,597.000000,597.000000,581.500000,585.849976,542.761963,73666
2014-08-04,585.000000,597.474976,584.000000,592.299988,548.737610,50132
2014-08-05,594.000000,616.075012,593.549988,614.974976,569.744873,148404
2014-08-06,619.000000,623.400024,614.875000,618.375000,572.894836,94426
2014-08-07,624.000000,629.000000,612.825012,623.375000,577.527100,83880
2014-08-08,616.000000,622.700012,601.000000,614.549988,569.351135,222102
2014-08-11,617.549988,661.150024,617.549988,654.200012,606.084961,499792
2014-08-12,657.450012,660.525024,646.000000,654.775024,606.617676,245496
2014-08-13,655.000000,661.875000,649.250000,657.650024,609.281250,180312
2014-08-14,656.750000,667.375000,655.775024,660.700012,612.106873,158146
2014-08-18,660.500000,665.275024,655.650024,662.974976,614.214600,99256
2014-08-19,664.424988,689.900024,658.375000,687.275024,636.727417,208900
2014-08-20,687.075012,690.150024,677.500000,678.974976,629.037781,74548
2014-08-21,677.500000,691.000000,677.500000,688.075012,637.468567,65934
2014-08-22,685.000000,697.950012,683.099976,694.075012,643.027283,123150
2014-08-25,696.000000,705.424988,688.674988,703.174988,651.457947,96028
2014-08-26,695.075012,702.625000,693.075012,700.000000,648.516479,181114
2014-08-27,702.000000,706.950012,696.000000,698.150024,646.802551,78930
2014-08-28,696.500000,705.000000,693.000000,703.424988,651.689575,84976
2014-09-01,707.400024,709.000000,696.500000,701.900024,650.276794,90314
2014-09-02,699.500000,709.750000,695.500000,698.125000,646.779419,78254
2014-09-03,698.000000,710.000000,692.875000,706.375000,654.422607,72914
2014-09-04,708.000000,710.500000,700.450012,705.900024,653.982544,55806
2014-09-05,705.000000,709.000000,698.775024,704.099976,652.314941,47274
2014-09-08,710.224976,710.224976,694.525024,698.799988,647.404724,94154
2014-09-09,698.500000,705.500000,698.500000,702.275024,650.624146,57446
2014-09-10,698.799988,698.799988,689.900024,692.224976,641.313293,281384
2014-09-11,692.500000,692.750000,677.025024,687.700012,637.121094,95146
2014-09-12,686.500000,696.000000,683.599976,694.474976,643.397827,63640
2014-09-15,693.500000,693.500000,682.424988,685.049988,634.666016,67956
2014-09-16,685.025024,689.400024,681.125000,686.825012,636.310486,200558
2014-09-17,689.125000,700.750000,686.349976,691.250000,640.409973,402030
2014-09-18,691.500000,697.500000,684.500000,695.900024,644.718018,198004
2014-09-19,699.750000,700.950012,683.400024,687.650024,637.074768,130990
2014-09-22,687.500000,687.500000,676.125000,685.724976,635.291321,116294
2014-09-23,685.000000,686.000000,669.000000,673.950012,624.382446,161166
2014-09-24,675.250000,682.950012,672.299988,679.450012,629.477905,101698
2014-09-25,692.000000,692.000000,664.250000,675.500000,625.818420,151060
2014-09-26,681.750000,700.000000,672.849976,696.825012,645.574951,185788
2014-09-29,700.000000,700.000000,688.500000,692.400024,641.475464,86664
2014-09-30,695.000000,696.500000,675.075012,681.150024,631.052856,228786
2014-10-01,680.049988,697.500000,677.500000,695.275024,644.138977,144148
2014-10-07,695.500000,700.099976,675.000000,679.575012,629.593689,216840
2014-10-08,680.500000,690.125000,678.000000,686.325012,635.847229,91368
2014-10-09,689.099976,692.875000,678.325012,683.750000,633.461548,57752
2014-10-10,681.500000,681.500000,657.400024,659.200012,610.717285,83390
2014-10-13,658.000000,660.700012,631.750000,635.049988,588.343384,149020
2014-10-14,640.000000,642.474976,633.400024,637.525024,590.636414,94524
2014-10-15,637.525024,637.525024,637.525024,637.525024,590.636414,0
2014-10-16,637.500000,639.400024,605.000000,609.424988,564.603088,147646
2014-10-17,611.000000,633.849976,610.000000,626.974976,580.862244,99108
2014-10-20,634.549988,639.700012,625.000000,629.950012,583.618530,51916
2014-10-21,630.500000,630.500000,611.349976,614.500000,569.304810,90862
2014-10-22,622.500000,632.200012,616.000000,630.349976,583.989075,161026
2014-10-27,633.000000,634.700012,619.924988,628.049988,581.858215,43272
2014-10-28,632.500000,639.000000,626.224976,636.900024,590.057373,73988
2014-10-29,644.200012,655.500000,642.549988,648.174988,600.503113,95232
2014-10-30,650.000000,650.775024,634.900024,643.799988,596.449829,123562
2014-10-31,649.000000,661.450012,642.500000,651.700012,603.768860,351648
2014-11-03,647.500000,651.500000,629.224976,634.275024,587.625488,215554
2014-11-05,635.000000,637.400024,622.599976,628.750000,582.506714,142882
2014-11-07,622.000000,624.150024,615.500000,620.349976,574.724548,585988
2014-11-10,622.250000,626.000000,610.875000,615.825012,570.532349,235296
2014-11-11,617.799988,633.325012,616.500000,630.325012,583.965881,123760
2014-11-12,637.500000,637.500000,623.875000,626.599976,580.514893,255318
2014-11-13,631.549988,631.599976,620.500000,627.599976,581.441345,120638
2014-11-14,626.500000,630.000000,622.200012,628.224976,582.020325,156980
2014-11-17,629.000000,629.000000,618.924988,626.724976,580.630676,79224
2014-11-18,627.525024,635.750000,626.900024,632.299988,585.795654,150168
2014-11-19,630.500000,633.950012,621.025024,623.275024,577.434509,275494
2014-11-20,624.875000,625.875000,612.775024,615.924988,570.625000,192060
2014-11-21,615.500000,625.000000,613.375000,623.250000,577.411255,196256
2014-11-24,627.000000,627.375000,615.500000,624.875000,578.916748,116720
2014-11-25,624.950012,629.500000,618.250000,628.025024,581.835022,118498
2014-11-26,632.200012,636.950012,631.025024,635.424988,588.690857,110492
2014-11-27,637.250000,649.500000,637.250000,645.525024,598.048035,344408
2014-11-28,646.000000,663.500000,646.000000,661.875000,613.195496,163178
2014-12-01,662.000000,668.000000,615.625000,648.049988,600.387268,150538
2014-12-02,649.950012,649.950012,628.674988,632.775024,586.235779,103148
2014-12-03,632.500000,645.825012,632.500000,642.724976,595.453918,102654
2014-12-04,640.000000,649.099976,631.200012,633.049988,586.490479,83258
2014-12-05,634.025024,650.000000,634.000000,647.224976,599.622925,82294
2014-12-08,640.750000,651.549988,621.174988,625.724976,579.704224,167314
2014-12-09,627.099976,636.125000,619.500000,633.299988,586.722107,60668
2014-12-10,632.500000,639.000000,627.500000,632.650024,586.119934,38724
2014-12-11,633.500000,640.799988,629.250000,632.825012,586.282043,57224
2014-12-12,627.049988,632.500000,620.849976,626.099976,580.051697,96476
2014-12-15,625.875000,629.424988,620.474976,626.125000,580.074829,59040
2014-12-16,622.500000,622.500000,607.174988,614.950012,569.721680,65840
2014-12-17,605.000000,614.500000,600.200012,609.900024,565.043152,100574
2014-12-18,625.000000,625.000000,604.000000,607.099976,562.449036,111226
2014-12-19,612.049988,626.250000,610.000000,611.174988,566.224304,104178
2014-12-22,611.750000,636.200012,611.750000,630.950012,584.544922,73030
2014-12-23,639.450012,640.525024,627.325012,634.224976,587.579041,65994
2014-12-24,637.424988,641.950012,620.049988,625.799988,579.773743,85496
2014-12-26,627.500000,631.500000,618.075012,627.474976,581.325500,56396
2014-12-29,630.000000,634.500000,623.875000,625.799988,579.773743,48368
2014-12-30,628.775024,632.250000,625.500000,628.875000,582.622498,35280
2014-12-31,620.000000,622.000000,612.224976,617.250000,571.852539,81742
2015-01-01,617.250000,622.000000,615.599976,618.099976,572.640015,71786
2015-01-02,620.000000,621.549988,611.000000,612.400024,567.359253,89390
2015-01-05,612.000000,623.750000,608.000000,609.700012,564.857849,211038
2015-01-06,610.000000,611.500000,601.000000,605.575012,561.036255,82512
2015-01-07,606.025024,615.000000,603.825012,612.325012,567.289734,137016
2015-01-08,617.400024,622.950012,615.250000,618.025024,572.570496,111844
2015-01-09,621.325012,623.000000,612.500000,618.750000,573.242188,38562
2015-01-12,623.450012,623.450012,608.924988,615.700012,570.416626,38584
2015-01-13,612.599976,629.000000,612.599976,623.375000,577.527100,141588
2015-01-14,624.500000,630.700012,612.500000,619.275024,573.728699,46678
2015-01-15,622.575012,646.875000,622.575012,638.500000,591.539734,182572
2015-01-16,639.000000,656.224976,637.500000,651.924988,603.977234,124162
2015-01-19,652.500000,667.450012,650.299988,666.125000,617.132874,146268
2015-01-20,667.000000,668.500000,658.099976,663.099976,614.330322,100486
2015-01-21,667.500000,669.525024,657.474976,661.450012,612.801758,138014
2015-01-22,662.500000,667.450012,657.674988,664.575012,615.696899,87162
2015-01-23,666.500000,686.799988,666.125000,680.150024,630.126404,171042
2015-01-27,682.500000,682.500000,656.549988,661.025024,612.408020,102562
2015-01-28,662.500000,667.474976,652.000000,657.200012,608.864319,111876
2015-01-29,658.000000,658.000000,641.500000,647.625000,599.993591,133516
2015-01-30,647.650024,652.500000,629.349976,631.500000,585.054565,174352
2015-02-02,635.000000,642.400024,619.000000,621.924988,576.183777,125420
2015-02-03,630.000000,630.000000,597.500000,600.025024,555.894409,201388
2015-02-04,602.500000,609.849976,600.000000,604.875000,560.387695,105194
2015-02-05,608.500000,608.500000,587.825012,589.875000,546.490906,141004
2015-02-06,590.950012,590.950012,572.000000,574.599976,532.339355,140584
2015-02-09,572.500000,572.500000,554.525024,557.099976,516.126404,97874
2015-02-10,557.099976,576.724976,553.000000,571.200012,529.189392,102366
2015-02-11,573.000000,575.000000,561.200012,566.599976,524.927734,144380
2015-02-12,574.500000,576.875000,565.599976,567.000000,525.298279,153574
2015-02-13,565.500000,599.000000,561.400024,596.000000,552.165405,613280
2015-02-16,600.000000,613.974976,589.375000,603.900024,559.484375,251256
2015-02-18,606.500000,620.500000,604.575012,613.049988,567.961426,152064
2015-02-19,620.000000,627.500000,610.775024,624.174988,578.268188,154452
2015-02-20,626.599976,631.450012,621.349976,624.424988,578.499817,73124
2015-02-23,627.500000,637.000000,624.000000,630.599976,584.220703,103374
2015-02-24,630.599976,634.700012,622.500000,627.724976,581.557129,66806
2015-02-25,631.000000,640.250000,628.000000,632.875000,586.328308,92394
2015-02-26,635.000000,635.000000,621.549988,625.549988,579.542114,67758
2015-02-27,627.500000,642.200012,625.500000,639.250000,592.234497,93544
2015-02-28,null,null,null,null,null,null
2015-03-02,647.500000,653.900024,629.575012,638.724976,591.748108,109214
2015-03-03,628.000000,632.000000,612.025024,617.924988,572.477905,159558
2015-03-04,625.049988,632.500000,603.099976,605.875000,561.314148,125854
2015-03-05,606.349976,617.325012,602.500000,614.349976,569.165833,122892
2015-03-09,614.349976,614.349976,600.549988,603.049988,558.696899,57400
2015-03-10,605.000000,620.500000,605.000000,613.525024,568.401489,76318
2015-03-11,613.750000,631.700012,609.674988,628.724976,582.483582,91272
2015-03-12,627.500000,629.474976,616.974976,622.049988,576.299500,56502
2015-03-13,625.000000,626.000000,610.500000,613.525024,568.401489,74002
2015-03-16,615.000000,615.000000,604.025024,609.825012,564.973694,33006
2015-03-17,612.500000,619.250000,603.000000,614.875000,569.652222,94402
2015-03-18,617.500000,619.000000,602.500000,607.525024,562.842834,84314
2015-03-19,610.000000,615.450012,600.825012,602.750000,558.419006,56622
2015-03-20,603.000000,603.000000,576.950012,583.950012,541.001709,378826
2015-03-23,584.000000,599.500000,579.500000,591.349976,547.857422,100926
2015-03-24,587.500000,610.000000,587.500000,596.775024,552.883423,92838
2015-03-25,598.500000,606.450012,597.000000,603.974976,559.553894,57192
2015-03-26,605.000000,611.000000,590.000000,601.674988,557.423035,53912
2015-03-27,604.950012,604.950012,586.900024,593.099976,549.478699,66832
2015-03-30,600.000000,605.950012,592.000000,599.950012,555.824890,71476
2015-03-31,600.150024,604.200012,591.525024,593.575012,549.918762,89374
2015-04-01,591.775024,602.500000,589.974976,600.825012,556.635559,119952
2015-04-06,600.000000,622.000000,595.900024,621.075012,575.396301,488366
2015-04-07,621.750000,639.875000,615.825012,632.974976,586.420959,122660
2015-04-08,635.000000,638.974976,628.750000,634.750000,588.065430,64094
2015-04-09,637.000000,639.500000,630.950012,637.224976,590.358337,52318
2015-04-10,637.250000,644.500000,632.500000,641.674988,594.481140,41330
2015-04-13,637.500000,638.549988,621.750000,625.099976,579.125183,59848
2015-04-15,625.000000,625.000000,603.075012,604.750000,560.271912,131506
2015-04-16,609.900024,615.599976,601.000000,612.700012,567.637207,86532
2015-04-17,614.500000,618.500000,607.500000,612.150024,567.127625,47144
2015-04-20,610.250000,612.250000,591.500000,594.025024,550.335754,2042442
2015-04-21,595.275024,604.400024,588.375000,595.174988,551.401123,60440
2015-04-22,595.750000,609.724976,588.500000,607.250000,562.588074,82610
2015-04-23,607.000000,610.200012,591.825012,598.099976,554.110962,75904
2015-04-24,607.500000,607.500000,582.950012,585.224976,542.182922,75376
2015-04-27,590.000000,590.000000,575.500000,583.799988,540.862732,54320
2015-04-28,580.000000,594.849976,576.375000,589.775024,546.398315,50316
2015-04-29,591.500000,591.525024,581.674988,585.750000,542.669312,41504
2015-04-30,586.500000,586.500000,569.875000,572.575012,530.463318,108948
2015-05-04,578.224976,604.974976,576.000000,599.625000,555.523865,124658
2015-05-05,602.000000,602.000000,584.724976,588.799988,545.494995,43706
2015-05-06,589.849976,592.099976,577.625000,579.424988,536.809448,56002
2015-05-07,582.500000,588.750000,572.724976,585.299988,542.252380,61068
2015-05-08,588.275024,603.500000,588.275024,590.674988,547.232117,59872
2015-05-11,591.250000,604.000000,591.250000,596.400024,552.536072,45028
2015-05-12,596.900024,596.900024,585.349976,588.125000,544.869629,23020
2015-05-13,592.500000,612.450012,592.500000,602.700012,558.372681,104482
2015-05-14,603.000000,615.000000,598.500000,613.025024,567.938293,70894
2015-05-15,615.000000,626.775024,615.000000,621.625000,575.905701,81502
2015-05-18,625.000000,632.000000,616.325012,629.825012,583.502686,54572
2015-05-19,632.500000,638.500000,620.674988,625.724976,579.704224,72992
2015-05-20,627.500000,633.000000,618.500000,625.500000,579.495728,40402
2015-05-21,625.500000,630.450012,620.625000,625.299988,579.310425,63794
2015-05-22,628.375000,630.000000,622.325012,627.375000,581.232910,48910
2015-05-25,629.000000,635.799988,625.575012,628.599976,582.367798,58844
2015-05-26,629.500000,635.500000,627.549988,630.200012,583.850159,55310
2015-05-27,631.500000,631.500000,608.375000,612.549988,567.498230,67736
2015-05-28,613.500000,613.500000,590.849976,600.724976,556.542847,113286
2015-05-29,598.224976,633.924988,591.674988,630.099976,583.757507,443898
2015-06-01,627.500000,634.200012,619.674988,627.750000,581.580261,90328
2015-06-02,627.000000,631.575012,609.049988,611.650024,566.664429,101488
2015-06-03,617.375000,617.375000,600.000000,602.325012,558.025269,88242
2015-06-04,604.500000,608.500000,590.049988,598.825012,554.782654,82010
2015-06-05,598.724976,614.000000,595.500000,602.575012,558.256897,69380
2015-06-08,603.424988,609.875000,594.650024,603.450012,559.067505,143732
2015-06-09,603.700012,610.974976,599.224976,601.724976,557.469299,38606
2015-06-10,603.450012,614.750000,601.000000,610.224976,565.344177,33540
2015-06-11,612.500000,613.000000,592.500000,594.200012,550.497864,68390
2015-06-12,593.500000,600.500000,588.450012,597.900024,553.925720,66122
2015-06-15,598.000000,614.000000,596.500000,610.325012,565.436890,91476
2015-06-16,619.900024,619.900024,609.125000,616.375000,571.041931,95398
2015-06-17,619.950012,629.450012,612.049988,623.125000,577.295410,558118
2015-06-18,629.849976,633.450012,620.025024,625.900024,579.866394,198588
2015-06-19,625.900024,661.950012,625.500000,654.250000,606.131287,256938
2015-06-22,656.450012,660.825012,649.250000,654.325012,606.200806,99074
2015-06-23,659.500000,668.275024,653.424988,666.825012,617.781433,95728
2015-06-24,669.250000,671.075012,647.474976,651.674988,603.745605,117030
2015-06-25,643.950012,655.000000,640.000000,650.750000,602.888672,777574
2015-06-26,650.500000,658.474976,646.700012,649.775024,601.985413,324696
2015-06-29,645.000000,647.500000,637.700012,642.500000,595.245483,478548
2015-06-30,643.000000,645.000000,632.500000,640.599976,593.485168,73908
2015-07-01,642.000000,651.224976,637.325012,645.125000,597.677368,79216
2015-07-02,645.625000,662.125000,645.625000,656.275024,608.007385,109144
2015-07-03,656.724976,664.750000,653.950012,656.174988,607.914673,113930
2015-07-06,655.500000,662.500000,650.000000,660.349976,611.782593,82580
2015-07-07,660.549988,666.500000,654.500000,657.775024,609.397034,86480
2015-07-08,653.500000,656.025024,638.299988,640.150024,593.068298,69518
2015-07-09,644.750000,644.750000,630.625000,632.924988,586.374695,59052
2015-07-10,632.750000,644.000000,623.000000,624.424988,578.499817,294298
2015-07-13,631.500000,635.875000,626.099976,634.700012,588.019104,102870
2015-07-14,638.500000,638.500000,626.000000,634.424988,587.764343,76978
2015-07-15,637.000000,646.750000,635.000000,643.900024,596.542542,82166
2015-07-16,643.750000,644.474976,634.000000,638.025024,602.324829,107552
2015-07-17,642.049988,650.500000,636.250000,649.150024,612.827332,104084
2015-07-20,652.500000,657.500000,646.750000,656.525024,619.789673,111622
2015-07-21,657.049988,661.525024,645.000000,648.799988,612.496826,54468
2015-07-22,650.000000,674.000000,647.900024,670.775024,633.242249,120486
2015-07-23,674.000000,683.500000,673.500000,679.174988,641.172241,123626
2015-07-24,680.000000,680.025024,662.099976,664.200012,627.035217,60516
2015-07-27,664.500000,669.500000,657.000000,659.325012,622.432922,82794
2015-07-28,659.349976,669.500000,654.000000,655.750000,619.058044,52308
2015-07-29,655.500000,662.799988,650.299988,657.650024,620.851685,34764
2015-07-30,657.775024,670.875000,655.325012,658.375000,621.536133,66898
2015-07-31,660.049988,689.000000,660.049988,680.799988,642.706299,217256
2015-08-03,677.500000,677.500000,665.525024,666.900024,629.584045,95186
2015-08-04,669.000000,684.000000,668.500000,681.424988,643.296326,101908
2015-08-05,681.000000,693.224976,675.250000,691.724976,653.020020,106754
2015-08-06,693.500000,703.000000,686.150024,697.125000,658.117859,111268
2015-08-07,698.950012,720.724976,691.075012,693.825012,655.002502,482358
2015-08-10,693.825012,697.224976,677.500000,680.224976,642.163513,98156
2015-08-11,681.000000,684.000000,668.099976,669.599976,632.132996,89602
2015-08-12,674.000000,674.000000,647.500000,648.900024,612.591309,116940
2015-08-13,653.500000,673.900024,652.750000,670.150024,632.652283,161070
2015-08-14,671.799988,690.000000,671.799988,688.275024,649.763123,96442
2015-08-17,689.075012,689.075012,673.349976,675.849976,638.033264,74418
2015-08-18,683.775024,685.674988,675.750000,683.125000,644.901245,70002
2015-08-19,677.000000,692.000000,675.000000,683.299988,645.066345,79382
2015-08-20,683.500000,686.674988,664.525024,668.775024,631.354187,43716
2015-08-21,667.500000,667.500000,644.599976,660.974976,623.990662,62402
2015-08-24,656.049988,656.049988,612.000000,619.924988,585.237610,86124
2015-08-25,620.000000,635.700012,613.924988,626.924988,591.845825,59396
2015-08-26,632.049988,632.049988,603.000000,607.650024,573.649414,655052
2015-08-27,632.500000,632.500000,608.000000,615.849976,581.390564,106536
2015-08-28,618.275024,627.500000,610.299988,616.375000,581.886230,126430
2015-08-31,618.500000,621.000000,606.500000,611.474976,577.260315,59852
2015-09-01,611.000000,611.000000,584.575012,588.400024,555.476563,158570
2015-09-02,593.700012,593.724976,563.549988,567.474976,535.722290,139032
2015-09-03,570.349976,578.724976,549.000000,572.174988,540.159363,128462
2015-09-04,572.174988,572.174988,550.049988,556.099976,524.983765,1327432
2015-09-07,560.000000,561.224976,547.500000,555.700012,524.606262,139772
2015-09-08,555.700012,581.224976,551.750000,573.049988,540.985413,100676
2015-09-09,580.000000,591.474976,576.000000,585.349976,552.597168,421130
2015-09-10,582.450012,591.474976,575.075012,584.875000,552.148682,76534
2015-09-11,590.000000,596.724976,580.500000,582.825012,550.213440,68828
2015-09-14,590.950012,590.950012,577.349976,586.075012,553.281616,56286
2015-09-15,587.500000,587.500000,573.400024,575.775024,543.557983,52990
2015-09-16,580.000000,584.450012,575.799988,582.799988,550.189819,54038
2015-09-18,582.799988,607.724976,582.799988,600.799988,567.182678,142506
2015-09-21,600.750000,600.750000,588.875000,592.200012,559.063843,95946
2015-09-22,600.000000,601.474976,589.500000,593.400024,560.196777,102568
2015-09-23,591.500000,612.450012,587.500000,605.875000,571.973694,79186
2015-09-24,609.000000,615.000000,599.974976,610.275024,576.127563,109116
2015-09-28,611.150024,619.750000,607.750000,610.700012,576.528748,50988
2015-09-29,617.500000,637.375000,601.799988,625.875000,590.854614,611470
2015-09-30,625.250000,634.375000,622.875000,630.349976,595.079224,135290
2015-10-01,631.500000,639.474976,621.025024,624.250000,589.320496,123486
2015-10-05,624.299988,639.625000,624.299988,635.174988,599.634216,100072
2015-10-06,635.174988,644.474976,630.575012,632.275024,596.896545,93662
2015-10-07,632.275024,649.500000,631.900024,642.674988,606.714600,174110
2015-10-08,649.000000,649.000000,633.549988,635.424988,599.870239,2278234
2015-10-09,640.000000,643.325012,631.275024,634.650024,599.138611,78802
2015-10-12,634.750000,640.500000,631.825012,637.799988,602.112305,54296
2015-10-13,636.900024,644.750000,634.825012,640.599976,604.755615,35066
2015-10-14,635.025024,644.500000,635.025024,642.974976,606.997803,32014
2015-10-15,644.525024,650.450012,634.075012,637.474976,601.805542,71098
2015-10-16,636.750000,647.250000,635.000000,644.575012,608.508301,48386
2015-10-19,645.000000,647.575012,637.525024,639.750000,603.953247,53346
2015-10-20,642.500000,642.500000,623.500000,625.474976,590.476929,73668
2015-10-21,625.900024,632.450012,616.450012,629.125000,593.922791,83770
2015-10-23,630.375000,639.500000,620.250000,624.049988,589.131714,141668
2015-10-26,624.049988,630.000000,618.950012,621.900024,587.102051,69254
2015-10-27,622.000000,628.549988,616.900024,624.974976,590.004883,47794
2015-10-28,622.250000,626.000000,610.000000,614.875000,580.470093,41460
2015-10-29,615.500000,616.474976,607.500000,614.099976,579.738403,58696
2015-10-30,614.099976,614.099976,587.500000,591.250000,558.167053,88226
2015-11-02,601.000000,618.250000,600.500000,604.575012,570.746460,186722
2015-11-03,604.549988,617.500000,604.549988,616.400024,581.909729,126278
2015-11-04,616.450012,629.474976,616.000000,626.950012,591.869507,108760
2015-11-05,627.500000,634.875000,622.549988,630.075012,594.819641,182118
2015-11-06,629.500000,634.025024,606.750000,624.075012,589.155273,196302
2015-11-09,618.000000,630.849976,607.549988,623.924988,589.013733,117332
2015-11-10,622.500000,634.049988,618.549988,631.000000,595.692810,81970
2015-11-13,624.500000,629.500000,622.224976,625.174988,590.193787,101110
2015-11-16,627.125000,643.924988,619.250000,639.075012,603.316040,129576
2015-11-17,640.000000,649.075012,634.750000,644.224976,608.177795,138478
2015-11-18,644.224976,652.000000,636.000000,638.700012,602.961975,74404
2015-11-19,643.599976,648.750000,638.000000,645.875000,609.735474,76790
2015-11-20,646.000000,662.500000,645.849976,658.275024,621.441650,120630
2015-11-23,658.500000,666.000000,655.000000,661.299988,624.297424,129984
2015-11-24,661.025024,663.575012,656.099976,658.974976,622.102539,110966
2015-11-26,662.000000,677.000000,658.974976,672.549988,634.917908,87088
2015-11-27,675.000000,684.250000,672.974976,674.099976,636.381165,115298
2015-11-30,677.500000,684.825012,677.500000,683.625000,645.373230,48622
2015-12-01,684.500000,690.400024,679.075012,684.849976,646.529724,159096
2015-12-02,685.025024,688.950012,682.450012,684.375000,646.081238,102050
2015-12-03,683.500000,684.000000,671.349976,674.349976,636.617188,45600
2015-12-04,671.000000,671.000000,656.375000,658.000000,621.182007,55076
2015-12-07,660.000000,665.000000,654.500000,662.424988,625.359497,33868
2015-12-08,661.500000,666.500000,651.575012,659.825012,622.905029,425726
2015-12-09,656.500000,664.000000,652.525024,656.400024,619.671570,80696
2015-12-10,659.500000,659.750000,642.025024,645.525024,609.405151,38488
2015-12-11,644.950012,647.500000,622.000000,631.150024,595.834473,114828
2015-12-14,624.275024,647.950012,614.500000,643.500000,607.493408,110640
2015-12-15,645.000000,652.000000,640.025024,644.525024,608.461121,71600
2015-12-16,629.500000,632.500000,605.400024,609.450012,575.348694,511428
2015-12-17,606.000000,626.500000,598.150024,623.450012,588.565308,1037030
2015-12-18,619.049988,629.099976,617.799988,622.150024,587.338074,128178
2015-12-21,622.549988,642.075012,620.900024,638.575012,602.843994,162352
2015-12-22,639.450012,639.450012,620.825012,629.250000,594.040771,90788
2015-12-23,630.049988,635.349976,624.500000,626.424988,591.373779,78412
2015-12-24,628.525024,635.275024,627.224976,628.849976,593.663086,53090
2015-12-28,630.549988,633.625000,622.000000,623.400024,588.518127,78480
2015-12-29,626.849976,635.000000,625.525024,632.500000,597.108948,57958
2015-12-30,632.500000,637.000000,629.000000,631.150024,595.834473,79982
2015-12-31,631.000000,638.775024,628.299988,635.775024,600.200684,92024
2016-01-01,632.500000,639.000000,628.174988,631.724976,596.377258,72292
2016-01-04,631.724976,631.724976,620.775024,622.099976,587.290771,75954
2016-01-05,623.500000,635.174988,619.299988,624.025024,589.108154,143164
2016-01-06,627.000000,627.000000,609.049988,611.849976,577.614319,104388
2016-01-07,607.500000,610.500000,585.000000,596.799988,563.406494,251236
2016-01-08,597.025024,603.924988,595.549988,598.349976,564.869751,72096
2016-01-11,598.500000,598.500000,577.299988,581.799988,549.245789,63556
2016-01-12,582.500000,595.000000,576.000000,591.075012,558.001831,74274
2016-01-13,597.500000,607.000000,588.299988,602.700012,568.976379,138554
2016-01-14,595.000000,599.174988,584.775024,593.974976,560.739563,79594
2016-01-15,600.000000,600.000000,585.500000,588.275024,555.358459,76058
2016-01-18,589.275024,593.000000,578.500000,583.500000,550.850708,58812
2016-01-19,585.000000,585.000000,567.250000,575.900024,543.675964,78758
2016-01-20,571.049988,579.750000,551.200012,575.250000,543.062256,75738
2016-01-21,576.000000,581.724976,566.250000,570.150024,538.247681,54164
2016-01-22,572.424988,601.900024,571.025024,595.724976,562.391602,346224
2016-01-25,600.025024,609.200012,587.525024,589.049988,556.090149,79680
2016-01-27,592.500000,598.000000,582.325012,588.450012,555.523682,81198
2016-01-28,591.500000,605.299988,589.224976,600.599976,566.993835,62904
2016-01-29,592.000000,619.974976,592.000000,616.349976,581.862549,120770
2016-02-01,616.400024,619.174988,604.500000,613.474976,579.148376,56566
2016-02-02,613.000000,620.424988,600.549988,604.525024,570.699280,52740
2016-02-03,602.500000,610.500000,595.075012,603.525024,569.755188,136444
2016-02-04,608.500000,610.549988,594.424988,600.575012,566.970215,293158
2016-02-05,602.450012,611.974976,597.625000,608.674988,574.617004,122506
2016-02-08,608.500000,618.150024,595.250000,598.775024,565.270996,89492
2016-02-09,598.775024,607.500000,589.424988,591.299988,558.214172,73338
2016-02-10,591.299988,600.400024,581.000000,592.174988,559.040283,190048
2016-02-11,592.500000,592.500000,559.500000,563.000000,531.497742,70450
2016-02-12,564.299988,589.450012,546.000000,584.200012,551.511475,489754
2016-02-15,585.000000,614.474976,580.799988,611.349976,577.142334,432450
2016-02-16,615.000000,617.200012,600.400024,602.224976,568.527893,59420
2016-02-17,603.000000,604.250000,593.549988,601.474976,567.819885,94360
2016-02-18,609.974976,611.500000,594.075012,605.325012,571.454468,109608
2016-02-19,604.924988,622.500000,601.825012,613.150024,578.841614,140414
2016-02-22,617.500000,624.500000,616.250000,618.674988,584.057434,98302
2016-02-23,618.674988,619.650024,603.075012,605.950012,572.044495,80162
2016-02-24,604.500000,611.950012,597.500000,609.224976,575.136230,360280
2016-02-25,609.799988,620.500000,608.500000,609.349976,575.254211,905344
2016-02-26,617.500000,624.000000,612.500000,614.799988,580.399231,189648
2016-02-29,612.500000,634.025024,608.150024,613.400024,579.077637,296796
2016-03-01,612.000000,639.500000,605.000000,633.125000,597.698975,295914
2016-03-02,640.000000,640.000000,595.099976,599.525024,565.979065,470676
2016-03-03,604.950012,614.000000,601.500000,607.674988,573.672974,137662
2016-03-04,608.500000,614.500000,605.000000,607.950012,573.932556,102310
2016-03-08,608.000000,616.500000,606.049988,608.424988,574.381042,183240
2016-03-09,609.700012,618.924988,606.250000,617.525024,582.971802,197562
2016-03-10,619.500000,623.500000,610.500000,613.025024,578.723633,140684
